-0,060149	-0,060149	0,000000
-0,037798	-0,048597	0,000000
-0,023627	-0,042528	0,000000
-0,011005	-0,033015	0,000000
-0,003236	-0,029126	0,000000
0,003236	-0,029126	0,000000
0,011005	-0,033015	0,000000
0,023627	-0,042528	0,000000
0,037798	-0,048597	0,000000
0,060149	-0,060149	0,000000
-0,048597	-0,037798	0,000000
-0,028910	-0,028910	0,000000
-0,013380	-0,018732	0,000000
-0,007768	-0,018126	0,000000
-0,002435	-0,017046	0,000000
0,002435	-0,017046	0,000000
0,007768	-0,018126	0,000000
0,013380	-0,018732	0,000000
0,028910	-0,028910	0,000000
0,048597	-0,037798	0,000000
-0,042528	-0,023627	0,000000
-0,018732	-0,013380	0,000000
-0,012176	-0,012176	0,000000
-0,003222	-0,005371	0,000000
-0,001736	-0,008681	0,000000
0,001736	-0,008681	0,000000
0,003222	-0,005371	0,000000
0,012176	-0,012176	0,000000
0,018732	-0,013380	0,000000
0,042528	-0,023627	0,000000
-0,033015	-0,011005	0,000000
-0,018126	-0,007768	0,000000
-0,005371	-0,003222	0,000000
0,001006	0,001006	0,000000
-0,001210	-0,003630	0,000000
0,001210	-0,003630	0,000000
-0,001006	0,001006	0,000000
0,005371	-0,003222	0,000000
0,018126	-0,007768	0,000000
0,033015	-0,011005	0,000000
-0,029126	-0,003236	0,000000
-0,017046	-0,002435	0,000000
-0,008681	-0,001736	0,000000
-0,003630	-0,001210	0,000000
0,001039	0,001039	0,000000
-0,001039	0,001039	0,000000
0,003630	-0,001210	0,000000
0,008681	-0,001736	0,000000
0,017046	-0,002435	0,000000
0,029126	-0,003236	0,000000
-0,029126	0,003236	0,000000
-0,017046	0,002435	0,000000
-0,008681	0,001736	0,000000
-0,003630	0,001210	0,000000
0,001039	-0,001039	0,000000
-0,001039	-0,001039	0,000000
0,003630	0,001210	0,000000
0,008681	0,001736	0,000000
0,017046	0,002435	0,000000
0,029126	0,003236	0,000000
-0,033015	0,011005	0,000000
-0,018126	0,007768	0,000000
-0,005371	0,003222	0,000000
0,001006	-0,001006	0,000000
-0,001210	0,003630	0,000000
0,001210	0,003630	0,000000
-0,001006	-0,001006	0,000000
0,005371	0,003222	0,000000
0,018126	0,007768	0,000000
0,033015	0,011005	0,000000
-0,042528	0,023627	0,000000
-0,018732	0,013380	0,000000
-0,012176	0,012176	0,000000
-0,003222	0,005371	0,000000
-0,001736	0,008681	0,000000
0,001736	0,008681	0,000000
0,003222	0,005371	0,000000
0,012176	0,012176	0,000000
0,018732	0,013380	0,000000
0,042528	0,023627	0,000000
-0,048597	0,037798	0,000000
-0,028910	0,028910	0,000000
-0,013380	0,018732	0,000000
-0,007768	0,018126	0,000000
-0,002435	0,017046	0,000000
0,002435	0,017046	0,000000
0,007768	0,018126	0,000000
0,013380	0,018732	0,000000
0,028910	0,028910	0,000000
0,048597	0,037798	0,000000
-0,060149	0,060149	0,000000
-0,037798	0,048597	0,000000
-0,023627	0,042528	0,000000
-0,011005	0,033015	0,000000
-0,003236	0,029126	0,000000
0,003236	0,029126	0,000000
0,011005	0,033015	0,000000
0,023627	0,042528	0,000000
0,037798	0,048597	0,000000
0,060149	0,060149	0,000000
